"","User ID","Age","Gender","Income","Region","Persona","Product","Awareness","BP_For_Me_0_10","BP_Fits_Budget_0_10","BP_Tastes_Great_0_10","BP_Good_To_Share_0_10","BP_Like_Logo_0_10","BP_Special_Occasions_0_10","BP_Everyday_Snack_0_10","BP_Healthy_0_10","BP_Delicious_0_10","BP_Right_Amount_0_10","BP_Relaxing_0_10","Consideration","Consumption","Satisfaction","Advocacy"
"3470","id_470",76,"Male",53000,"Northeast","Mainstream Maynard","Brownie_Pops",1,5,1,0,4,3,2,0,0,5,8,0,0,NA,NA,NA
"3471","id_471",62,"Female",68000,"West","Savvy Samantha","Brownie_Pops",1,1,3,2,3,5,0,2,0,4,5,5,1,0,NA,NA
"3472","id_472",81,"Female",37000,"West","Old School Oliver","Brownie_Pops",1,7,1,0,1,1,2,2,5,4,3,0,0,NA,NA,NA
"3473","id_473",21,"Male",89000,"West","Millenial Muncher","Brownie_Pops",1,4,5,2,3,0,1,2,3,1,2,1,0,NA,NA,NA
"3474","id_474",79,"Female",63000,"West","Old School Oliver","Brownie_Pops",1,2,0,0,5,6,2,2,2,4,3,0,0,NA,NA,NA
"3475","id_475",29,"Male",73000,"Northeast","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","id_476",62,"Male",38000,"West","Millenial Muncher","Brownie_Pops",1,5,4,2,5,4,4,0,4,3,0,3,0,NA,NA,NA
"3477","id_477",74,"Male",121000,"West","Righteous Reviewer","Brownie_Pops",1,1,0,1,4,6,3,1,2,0,5,3,0,NA,NA,NA
"3478","id_478",69,"Male",116000,"West","Mainstream Maynard","Brownie_Pops",1,5,0,4,1,2,2,2,5,4,3,2,0,NA,NA,NA
"3479","id_479",83,"Female",20000,"Midwest","Mainstream Maynard","Brownie_Pops",1,0,3,3,0,3,0,3,1,4,4,1,0,NA,NA,NA
"3480","id_480",62,"Female",96000,"South","Righteous Reviewer","Brownie_Pops",1,3,3,0,3,4,6,6,4,1,4,1,0,NA,NA,NA
"3481","id_481",33,"Male",33000,"South","Mainstream Maynard","Brownie_Pops",1,3,1,0,4,2,2,3,4,1,2,1,0,NA,NA,NA
"3482","id_482",72,"Female",139000,"West","Savvy Samantha","Brownie_Pops",1,3,0,1,4,3,0,0,4,2,4,1,0,NA,NA,NA
"3483","id_483",87,"Female",150000,"South","Millenial Muncher","Brownie_Pops",1,0,0,2,3,2,0,2,3,1,1,5,1,1,5.11001201213631,0
"3484","id_484",25,"Male",39000,"West","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","id_485",90,"Male",48000,"Northeast","Millenial Muncher","Brownie_Pops",1,3,4,1,1,2,5,6,0,2,4,0,0,NA,NA,NA
"3486","id_486",65,"Male",89000,"South","Millenial Muncher","Brownie_Pops",1,0,2,0,5,3,5,0,6,3,4,3,1,1,4.42166889684142,0
"3487","id_487",34,"Male",145000,"Northeast","Mainstream Maynard","Brownie_Pops",1,0,4,0,5,3,4,3,3,1,2,3,0,NA,NA,NA
"3488","id_488",27,"Male",28000,"West","Righteous Reviewer","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","id_489",82,"Male",128000,"West","Millenial Muncher","Brownie_Pops",1,5,0,2,3,0,2,4,3,2,6,0,0,NA,NA,NA
"3490","id_490",33,"Female",42000,"West","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","id_491",50,"Female",114000,"Northeast","Mainstream Maynard","Brownie_Pops",1,6,0,0,3,0,4,2,4,0,2,1,0,NA,NA,NA
"3492","id_492",79,"Female",141000,"Northeast","Savvy Samantha","Brownie_Pops",1,4,6,4,4,6,0,2,2,3,0,3,0,NA,NA,NA
"3493","id_493",51,"Male",145000,"Midwest","Old School Oliver","Brownie_Pops",1,5,0,3,2,1,6,2,4,2,6,6,0,NA,NA,NA
"3494","id_494",55,"Female",50000,"Midwest","Savvy Samantha","Brownie_Pops",1,5,1,4,4,2,1,3,0,7,4,1,0,NA,NA,NA
"3495","id_495",77,"Female",44000,"Northeast","Mainstream Maynard","Brownie_Pops",1,5,0,0,3,4,4,1,4,4,3,5,0,NA,NA,NA
"3496","id_496",75,"Male",115000,"West","Mainstream Maynard","Brownie_Pops",1,2,1,1,4,1,1,3,2,3,5,1,0,NA,NA,NA
"3497","id_497",69,"Female",66000,"West","Old School Oliver","Brownie_Pops",1,1,1,1,0,3,5,3,3,0,2,0,0,NA,NA,NA
"3498","id_498",81,"Female",65000,"Northeast","Mainstream Maynard","Brownie_Pops",1,0,0,1,1,2,1,1,3,5,2,3,0,NA,NA,NA
"3499","id_499",26,"Male",87000,"Northeast","Easygoing Edith","Brownie_Pops",1,3,1,1,4,6,4,1,1,5,4,4,0,NA,NA,NA
"3500","id_500",75,"Female",25000,"Midwest","Millenial Muncher","Brownie_Pops",1,3,0,0,6,2,3,3,4,0,3,7,1,1,4.68675092647983,0
"3501","id_501",28,"Male",74000,"West","Old School Oliver","Brownie_Pops",1,0,2,0,1,3,5,3,0,1,4,3,1,0,NA,NA
"3502","id_502",82,"Male",136000,"West","Easygoing Edith","Brownie_Pops",1,0,2,0,3,2,5,0,3,5,2,6,0,NA,NA,NA
"3503","id_503",59,"Male",117000,"South","Mainstream Maynard","Brownie_Pops",1,0,3,1,5,1,4,0,1,3,4,2,1,0,NA,NA
"3504","id_504",37,"Female",78000,"Midwest","Easygoing Edith","Brownie_Pops",1,3,0,2,2,2,2,9,4,6,4,6,0,NA,NA,NA
"3505","id_505",69,"Male",32000,"Northeast","Savvy Samantha","Brownie_Pops",1,4,1,3,1,5,3,2,5,5,2,3,1,0,NA,NA
"3506","id_506",35,"Female",14000,"South","Millenial Muncher","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3507","id_507",53,"Female",89000,"Northeast","Mainstream Maynard","Brownie_Pops",1,2,2,0,6,0,2,4,4,2,3,2,0,NA,NA,NA
"3508","id_508",43,"Male",61000,"West","Savvy Samantha","Brownie_Pops",1,3,0,4,0,1,3,2,3,3,3,2,0,NA,NA,NA
"3509","id_509",57,"Male",96000,"Northeast","Savvy Samantha","Brownie_Pops",1,2,4,0,5,0,1,2,2,0,3,5,0,NA,NA,NA
"3510","id_510",51,"Female",119000,"Northeast","Savvy Samantha","Brownie_Pops",1,5,0,1,3,1,2,3,4,0,0,2,0,NA,NA,NA
"3511","id_511",53,"Female",69000,"Midwest","Savvy Samantha","Brownie_Pops",1,0,1,4,6,2,0,1,2,2,1,4,0,NA,NA,NA
"3512","id_512",33,"Female",19000,"Northeast","Easygoing Edith","Brownie_Pops",1,3,3,0,4,3,2,2,2,0,2,5,0,NA,NA,NA
"3513","id_513",56,"Female",65000,"Northeast","Easygoing Edith","Brownie_Pops",1,2,0,2,2,2,3,1,4,2,2,0,0,NA,NA,NA
"3514","id_514",83,"Female",122000,"West","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515","id_515",35,"Female",115000,"South","Mainstream Maynard","Brownie_Pops",1,3,2,1,4,0,2,3,1,3,5,2,1,1,4.74571141296657,0
"3516","id_516",81,"Female",95000,"West","Mainstream Maynard","Brownie_Pops",1,3,3,1,2,4,3,0,4,3,3,3,0,NA,NA,NA
"3517","id_517",46,"Male",134000,"Midwest","Righteous Reviewer","Brownie_Pops",1,3,2,6,2,4,2,2,3,7,3,2,0,NA,NA,NA
"3518","id_518",18,"Female",66000,"Northeast","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","id_519",81,"Male",43000,"Midwest","Easygoing Edith","Brownie_Pops",1,8,2,0,4,3,1,0,3,2,5,3,0,NA,NA,NA
"3520","id_520",71,"Female",46000,"West","Old School Oliver","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","id_521",47,"Female",48000,"Midwest","Old School Oliver","Brownie_Pops",1,0,0,0,6,2,0,0,3,4,1,1,0,NA,NA,NA
"3522","id_522",64,"Male",73000,"West","Old School Oliver","Brownie_Pops",1,1,0,2,3,0,4,3,0,2,2,0,0,NA,NA,NA
"3523","id_523",86,"Female",62000,"Northeast","Righteous Reviewer","Brownie_Pops",1,7,5,0,3,3,0,3,1,0,5,2,0,NA,NA,NA
"3524","id_524",60,"Male",52000,"West","Mainstream Maynard","Brownie_Pops",1,3,3,3,3,3,0,0,2,4,0,4,0,NA,NA,NA
"3525","id_525",62,"Female",45000,"Northeast","Mainstream Maynard","Brownie_Pops",1,4,1,0,4,2,4,0,1,0,3,4,0,NA,NA,NA
"3526","id_526",47,"Female",93000,"West","Savvy Samantha","Brownie_Pops",1,3,0,2,3,5,2,1,3,2,6,2,0,NA,NA,NA
"3527","id_527",88,"Male",124000,"West","Easygoing Edith","Brownie_Pops",1,4,1,2,7,0,2,5,1,3,4,1,0,NA,NA,NA
"3528","id_528",79,"Male",116000,"Northeast","Old School Oliver","Brownie_Pops",1,4,0,1,0,0,1,0,3,3,3,3,0,NA,NA,NA
"3529","id_529",31,"Female",132000,"South","Savvy Samantha","Brownie_Pops",1,6,2,2,4,3,0,3,1,2,5,4,1,1,4.72704345333422,0
"3530","id_530",40,"Male",111000,"West","Millenial Muncher","Brownie_Pops",1,6,0,0,0,2,4,0,2,1,2,5,0,NA,NA,NA
"3531","id_531",52,"Female",19000,"West","Old School Oliver","Brownie_Pops",1,2,0,3,6,4,4,3,1,4,3,5,1,0,NA,NA
"3532","id_532",86,"Male",69000,"Midwest","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533","id_533",40,"Female",112000,"West","Savvy Samantha","Brownie_Pops",1,5,3,1,4,1,2,3,1,4,1,3,1,0,NA,NA
"3534","id_534",50,"Male",99000,"Northeast","Millenial Muncher","Brownie_Pops",1,1,0,1,5,6,4,3,7,0,0,4,0,NA,NA,NA
"3535","id_535",50,"Male",58000,"West","Righteous Reviewer","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536","id_536",47,"Female",70000,"South","Millenial Muncher","Brownie_Pops",1,7,0,1,3,3,4,5,3,3,6,3,0,NA,NA,NA
"3537","id_537",92,"Male",123000,"Northeast","Millenial Muncher","Brownie_Pops",1,5,0,3,4,1,3,0,1,6,6,1,1,0,NA,NA
"3538","id_538",57,"Female",51000,"Northeast","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539","id_539",44,"Male",22000,"Northeast","Easygoing Edith","Brownie_Pops",1,0,2,2,3,1,3,7,3,5,3,2,1,0,NA,NA
"3540","id_540",71,"Male",72000,"South","Easygoing Edith","Brownie_Pops",1,3,1,0,1,0,4,3,0,5,5,1,1,1,4.25523092925458,0
"3541","id_541",89,"Male",73000,"South","Savvy Samantha","Brownie_Pops",1,1,2,3,0,3,1,4,2,2,2,1,0,NA,NA,NA
"3542","id_542",89,"Male",124000,"Northeast","Savvy Samantha","Brownie_Pops",1,0,0,3,5,4,3,7,3,5,6,2,0,NA,NA,NA
"3543","id_543",77,"Female",75000,"West","Millenial Muncher","Brownie_Pops",1,4,3,0,3,0,4,0,3,5,5,5,0,NA,NA,NA
"3544","id_544",70,"Female",124000,"Northeast","Righteous Reviewer","Brownie_Pops",1,2,0,1,4,3,0,3,4,3,2,4,0,NA,NA,NA
"3545","id_545",73,"Male",21000,"Northeast","Savvy Samantha","Brownie_Pops",1,2,3,3,3,4,4,1,6,6,3,0,0,NA,NA,NA
"3546","id_546",59,"Male",116000,"West","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547","id_547",43,"Male",50000,"West","Millenial Muncher","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548","id_548",36,"Female",112000,"Northeast","Savvy Samantha","Brownie_Pops",1,5,0,0,6,2,3,3,4,4,4,2,0,NA,NA,NA
"3549","id_549",65,"Female",99000,"South","Righteous Reviewer","Brownie_Pops",1,3,2,1,0,5,3,1,0,5,7,5,0,NA,NA,NA
"3550","id_550",32,"Male",67000,"Midwest","Righteous Reviewer","Brownie_Pops",1,0,4,3,3,3,3,3,7,1,1,6,0,NA,NA,NA
"3551","id_551",56,"Female",85000,"Northeast","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552","id_552",88,"Male",117000,"West","Mainstream Maynard","Brownie_Pops",1,4,3,0,2,0,3,0,5,2,4,2,0,NA,NA,NA
"3553","id_553",36,"Male",71000,"Midwest","Mainstream Maynard","Brownie_Pops",1,0,3,1,1,1,0,4,6,3,1,0,1,1,4.51184973664481,0
"3554","id_554",28,"Male",135000,"West","Easygoing Edith","Brownie_Pops",1,3,5,0,2,0,6,3,3,5,2,2,0,NA,NA,NA
"3555","id_555",22,"Female",136000,"West","Righteous Reviewer","Brownie_Pops",1,2,2,0,6,0,1,1,3,6,6,3,0,NA,NA,NA
"3556","id_556",70,"Female",37000,"Northeast","Old School Oliver","Brownie_Pops",1,2,1,0,6,5,0,1,2,4,6,0,0,NA,NA,NA
"3557","id_557",50,"Male",43000,"Northeast","Savvy Samantha","Brownie_Pops",1,1,2,5,3,2,1,0,2,7,3,3,0,NA,NA,NA
"3558","id_558",82,"Female",95000,"Midwest","Millenial Muncher","Brownie_Pops",1,2,0,0,4,1,3,0,4,4,3,0,1,1,4.03514375200814,1
"3559","id_559",21,"Male",33000,"West","Savvy Samantha","Brownie_Pops",1,0,1,2,1,1,4,4,3,0,2,5,0,NA,NA,NA
"3560","id_560",62,"Female",79000,"West","Righteous Reviewer","Brownie_Pops",1,3,3,0,5,3,1,1,2,5,1,0,0,NA,NA,NA
"3561","id_561",31,"Female",138000,"Northeast","Savvy Samantha","Brownie_Pops",1,6,1,0,3,1,1,2,8,2,2,1,0,NA,NA,NA
"3562","id_562",47,"Female",112000,"West","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3563","id_563",56,"Male",29000,"South","Savvy Samantha","Brownie_Pops",1,0,3,0,1,3,1,0,3,4,5,4,0,NA,NA,NA
"3564","id_564",56,"Female",144000,"West","Easygoing Edith","Brownie_Pops",1,2,1,6,2,0,2,4,2,3,4,1,0,NA,NA,NA
"3565","id_565",30,"Female",92000,"Midwest","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3566","id_566",79,"Female",118000,"West","Old School Oliver","Brownie_Pops",1,4,0,0,4,2,4,0,5,5,1,2,0,NA,NA,NA
"3567","id_567",71,"Female",57000,"West","Mainstream Maynard","Brownie_Pops",1,4,0,0,5,1,1,6,4,3,2,0,0,NA,NA,NA
"3568","id_568",51,"Female",14000,"West","Millenial Muncher","Brownie_Pops",1,2,0,0,4,3,1,3,5,4,1,2,0,NA,NA,NA
"3569","id_569",53,"Female",75000,"Northeast","Easygoing Edith","Brownie_Pops",1,4,2,1,3,0,0,1,3,1,4,1,0,NA,NA,NA
"3570","id_570",53,"Female",33000,"Midwest","Easygoing Edith","Brownie_Pops",1,5,0,0,3,0,1,4,4,3,6,1,1,1,4.748156367837,0
"3571","id_571",63,"Female",102000,"Northeast","Easygoing Edith","Brownie_Pops",1,4,1,2,0,1,6,1,0,5,3,2,1,0,NA,NA
"3572","id_572",50,"Female",61000,"Midwest","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573","id_573",63,"Male",34000,"West","Savvy Samantha","Brownie_Pops",1,7,1,0,4,3,3,1,3,0,0,3,0,NA,NA,NA
"3574","id_574",38,"Female",133000,"Midwest","Old School Oliver","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575","id_575",58,"Female",92000,"Northeast","Mainstream Maynard","Brownie_Pops",1,0,5,0,2,0,1,3,1,4,4,1,0,NA,NA,NA
"3576","id_576",19,"Female",82000,"Midwest","Old School Oliver","Brownie_Pops",1,3,1,1,0,2,5,0,4,7,0,1,0,NA,NA,NA
"3577","id_577",64,"Female",34000,"Northeast","Easygoing Edith","Brownie_Pops",1,3,5,4,0,1,0,4,6,1,4,1,0,NA,NA,NA
"3578","id_578",25,"Female",24000,"South","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3579","id_579",61,"Male",94000,"Northeast","Savvy Samantha","Brownie_Pops",1,3,1,0,3,3,1,3,3,4,2,0,0,NA,NA,NA
"3580","id_580",55,"Male",65000,"West","Easygoing Edith","Brownie_Pops",1,3,0,4,4,1,1,4,3,3,1,0,1,1,2.75481149850184,1
"3581","id_581",78,"Male",144000,"Northeast","Easygoing Edith","Brownie_Pops",1,4,0,0,5,0,0,3,5,2,1,2,0,NA,NA,NA
"3582","id_582",57,"Male",117000,"Midwest","Righteous Reviewer","Brownie_Pops",1,8,3,0,1,2,4,0,0,2,3,3,0,NA,NA,NA
"3583","id_583",63,"Male",54000,"Northeast","Mainstream Maynard","Brownie_Pops",1,5,2,1,2,5,7,2,1,1,4,3,1,0,NA,NA
"3584","id_584",33,"Female",59000,"Midwest","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585","id_585",66,"Male",146000,"Northeast","Easygoing Edith","Brownie_Pops",1,4,1,0,2,0,1,5,3,3,3,4,1,1,5.03479368698716,1
"3586","id_586",84,"Male",128000,"West","Millenial Muncher","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587","id_587",55,"Female",138000,"West","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588","id_588",62,"Female",29000,"West","Mainstream Maynard","Brownie_Pops",1,6,2,2,2,0,2,3,1,4,2,2,0,NA,NA,NA
"3589","id_589",30,"Male",28000,"South","Old School Oliver","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590","id_590",92,"Male",138000,"Northeast","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","id_591",87,"Female",148000,"Northeast","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592","id_592",22,"Male",75000,"Midwest","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","id_593",43,"Female",18000,"South","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594","id_594",70,"Male",84000,"West","Easygoing Edith","Brownie_Pops",1,6,0,1,4,2,0,5,3,1,4,2,1,1,2.75354592237905,0
"3595","id_595",61,"Female",136000,"Midwest","Righteous Reviewer","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596","id_596",79,"Female",149000,"South","Mainstream Maynard","Brownie_Pops",1,5,1,1,3,0,0,6,0,1,1,1,0,NA,NA,NA
"3597","id_597",33,"Male",119000,"South","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598","id_598",21,"Male",136000,"South","Righteous Reviewer","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599","id_599",36,"Female",81000,"South","Millenial Muncher","Brownie_Pops",1,1,0,0,2,5,4,5,7,3,3,3,0,NA,NA,NA
"3600","id_600",64,"Female",57000,"West","Easygoing Edith","Brownie_Pops",1,5,1,0,10,0,3,2,4,0,5,5,0,NA,NA,NA
"3601","id_601",75,"Male",129000,"West","Easygoing Edith","Brownie_Pops",1,2,5,2,3,4,0,0,3,4,2,0,0,NA,NA,NA
"3602","id_602",70,"Male",55000,"West","Old School Oliver","Brownie_Pops",1,5,1,0,1,0,2,4,5,3,3,1,0,NA,NA,NA
"3603","id_603",80,"Female",106000,"Midwest","Mainstream Maynard","Brownie_Pops",1,5,0,5,1,2,3,4,2,6,1,2,0,NA,NA,NA
"3604","id_604",48,"Female",46000,"Northeast","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605","id_605",85,"Male",104000,"Midwest","Savvy Samantha","Brownie_Pops",1,3,1,3,3,2,4,3,3,3,5,3,1,0,NA,NA
"3606","id_606",80,"Female",16000,"West","Millenial Muncher","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607","id_607",27,"Female",135000,"Northeast","Savvy Samantha","Brownie_Pops",1,3,2,0,3,1,0,2,2,4,2,0,0,NA,NA,NA
"3608","id_608",46,"Male",87000,"West","Righteous Reviewer","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609","id_609",43,"Male",26000,"South","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610","id_610",71,"Male",144000,"Northeast","Savvy Samantha","Brownie_Pops",1,4,1,4,0,1,5,0,3,5,8,3,0,NA,NA,NA
"3611","id_611",42,"Male",47000,"West","Righteous Reviewer","Brownie_Pops",1,4,5,2,5,4,2,3,3,4,2,5,0,NA,NA,NA
"3612","id_612",92,"Male",14000,"Northeast","Savvy Samantha","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613","id_613",92,"Male",61000,"Midwest","Mainstream Maynard","Brownie_Pops",1,1,2,2,4,3,4,2,3,4,5,0,0,NA,NA,NA
"3614","id_614",36,"Female",78000,"West","Mainstream Maynard","Brownie_Pops",1,7,3,0,3,6,0,5,4,3,4,4,0,NA,NA,NA
"3615","id_615",50,"Female",115000,"Northeast","Righteous Reviewer","Brownie_Pops",1,0,0,1,2,3,3,2,2,4,1,0,0,NA,NA,NA
"3616","id_616",32,"Female",84000,"South","Savvy Samantha","Brownie_Pops",1,2,0,3,2,8,4,6,0,3,3,4,0,NA,NA,NA
"3617","id_617",84,"Male",130000,"South","Easygoing Edith","Brownie_Pops",1,4,1,1,5,2,1,2,2,4,5,0,1,1,4.80776531645406,0
"3618","id_618",30,"Female",104000,"South","Savvy Samantha","Brownie_Pops",1,5,0,0,2,3,0,2,5,1,4,4,0,NA,NA,NA
"3619","id_619",54,"Male",50000,"Northeast","Millenial Muncher","Brownie_Pops",1,2,3,0,2,1,3,3,5,7,0,4,0,NA,NA,NA
"3620","id_620",65,"Female",126000,"West","Old School Oliver","Brownie_Pops",1,4,1,0,2,2,0,4,3,1,6,2,0,NA,NA,NA
"3621","id_621",73,"Male",49000,"West","Savvy Samantha","Brownie_Pops",1,0,4,2,3,2,3,2,0,4,2,0,0,NA,NA,NA
"3622","id_622",23,"Female",77000,"Midwest","Savvy Samantha","Brownie_Pops",1,4,4,1,1,3,0,2,4,6,4,0,0,NA,NA,NA
"3623","id_623",73,"Male",104000,"Midwest","Righteous Reviewer","Brownie_Pops",1,0,0,0,5,1,2,0,7,7,2,1,0,NA,NA,NA
"3624","id_624",76,"Female",99000,"West","Savvy Samantha","Brownie_Pops",1,2,3,0,2,0,2,6,0,7,3,2,0,NA,NA,NA
"3625","id_625",40,"Male",72000,"West","Savvy Samantha","Brownie_Pops",1,0,3,0,4,1,3,3,3,4,2,0,1,0,NA,NA
"3626","id_626",28,"Male",115000,"South","Mainstream Maynard","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3627","id_627",75,"Female",31000,"West","Righteous Reviewer","Brownie_Pops",1,4,7,2,1,0,1,4,6,5,3,5,0,NA,NA,NA
"3628","id_628",44,"Female",108000,"Northeast","Millenial Muncher","Brownie_Pops",1,5,4,0,3,2,6,3,7,1,5,2,0,NA,NA,NA
"3629","id_629",76,"Female",110000,"South","Mainstream Maynard","Brownie_Pops",1,6,0,1,6,3,2,0,1,4,2,0,0,NA,NA,NA
"3630","id_630",74,"Male",123000,"Northeast","Millenial Muncher","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3631","id_631",67,"Female",15000,"Northeast","Mainstream Maynard","Brownie_Pops",1,1,5,0,3,0,2,2,5,1,3,2,0,NA,NA,NA
"3632","id_632",29,"Male",69000,"West","Old School Oliver","Brownie_Pops",1,4,1,0,1,1,1,7,1,1,3,4,0,NA,NA,NA
"3633","id_633",18,"Male",125000,"South","Mainstream Maynard","Brownie_Pops",1,0,0,0,2,4,2,2,7,2,7,0,1,1,3.54891502906153,0
"3634","id_634",19,"Male",28000,"West","Mainstream Maynard","Brownie_Pops",1,7,0,0,0,3,1,3,3,3,1,0,0,NA,NA,NA
"3635","id_635",40,"Female",35000,"West","Easygoing Edith","Brownie_Pops",1,4,4,1,1,2,4,0,4,5,5,0,1,0,NA,NA
"3636","id_636",67,"Male",21000,"South","Righteous Reviewer","Brownie_Pops",1,2,3,0,3,4,2,0,3,2,2,5,0,NA,NA,NA
"3637","id_637",87,"Female",143000,"Midwest","Mainstream Maynard","Brownie_Pops",1,5,0,3,1,0,1,3,5,3,6,0,0,NA,NA,NA
"3638","id_638",79,"Male",44000,"Northeast","Mainstream Maynard","Brownie_Pops",1,1,2,0,2,1,4,1,1,6,6,6,0,NA,NA,NA
"3639","id_639",31,"Female",66000,"West","Millenial Muncher","Brownie_Pops",1,3,2,3,4,0,0,3,4,3,4,4,0,NA,NA,NA
"3640","id_640",89,"Male",66000,"Northeast","Old School Oliver","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3641","id_641",38,"Female",69000,"South","Easygoing Edith","Brownie_Pops",1,0,0,1,3,0,1,2,3,8,2,1,1,0,NA,NA
"3642","id_642",73,"Male",141000,"Northeast","Easygoing Edith","Brownie_Pops",1,5,3,3,7,0,1,4,0,4,7,1,1,0,NA,NA
"3643","id_643",47,"Female",140000,"Midwest","Millenial Muncher","Brownie_Pops",1,3,2,2,3,2,2,3,5,7,4,1,1,0,NA,NA
"3644","id_644",80,"Female",31000,"West","Old School Oliver","Brownie_Pops",1,2,0,1,3,2,3,5,1,0,4,1,0,NA,NA,NA
"3645","id_645",70,"Female",147000,"Northeast","Mainstream Maynard","Brownie_Pops",1,4,0,2,2,2,2,1,5,4,3,5,0,NA,NA,NA
"3646","id_646",52,"Male",75000,"Northeast","Easygoing Edith","Brownie_Pops",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
